code	producer_version_id	lc	product_name_ar	product_name_cs	product_name_da	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_no	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sv	abbreviated_product_name_fr	generic_name_da	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_hu	generic_name_it	generic_name_nl	generic_name_no	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_ru	generic_name_sv	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_hu	ingredients_text_it	ingredients_text_nl	ingredients_text_no	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	lactose_value	lactose_unit	serum-proteins_value	serum-proteins_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	pantothenic-acid_value	pantothenic-acid_unit	bicarbonate_value	bicarbonate_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_shape	packaging_4_material	packaging_5_shape	packaging_6_shape	packaging_7_shape	packaging_7_material	packaging_7_recycling	conservation_conditions_fr	preparation_fr	nutriscore_score_producer	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
4088600042961		en					Cornish Sea Salted Caramel Chocsticks Ice Cream																																					Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom			0														caramel flavour ice cream (50%) [partially reconstituted skimmed milk concentrate, coconut oil, sugar, glucose syrup, dextrose, whey powder (milk), emulsifier: mono-and diglycerides of fatty acids, flavouring, stabilisers: locust bean gum, guar gum, caramelised sugar syrup], milk chocolate (37%) [sugar, cocoa butter, cocoa mass, butter oil (milk), skimmed milk powder, whey powder (milk), emulsifiers: lecithins (soya), polyglycerol polyricinoleate], toffee sauce (7%) [sugar, salted butter (butter (milk), salt), glucose syrup, water, skimmed milk concentrate, invert sugar syrup, skimmed milk powder, dark muscovado sugar, cornflour, emulsifier: mono - and diglycerides of fatty acids, caramelised sugar syrup, gelling agent: pectins], salted biscuit crumble (5%) [wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), vegetable oils (shea kernel oil, palm oil, rapeseed oil), sugar, plain chocolate (sugar, cocoa mass, cocoa butter, emulsifier: lecithins (soya)), invert sugar syrup, salt (3,5%), raising agent: sodium carbonates, emulsifier: lecithins (sunflower)]												Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				100g	100g					347	kcal			21.7	g			14.7	g			34	g			27.5	g			0.8	g	3.7	g			0.22	g			0.088	g					347	kcal																																																																																						4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0	-10															App - InFood, Apps, App - Yuka
3830053876072		en					Peppa Ice Cream Lollies																												6 x 32 g	32 g	pt:1 embalagem de Cartão e 6 embalagens de plástico.	pt:1-embalagem-de-cartao-e-6-embalagens-de-plastico	Leone	leone		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	No artificial flavors, pt:colors or preservatives	en:no-artificial-flavors,pt:colors-or-preservatives	United Kingdom	en:united-kingdom	Lidl	lidl	0														_Leite_ magro reconstituido, açúcar, suco de morango concentrado (8,8%), oleo de coco, xarope de glicose, soro de _leite_ em pó, _leite_ em pó magro, suco concentrado de beterraba, emulsionante: mono e diglicéridos de ácidos gordos; estabilizadores: farinha de sementes de alfarroba, goma de guar; aromas naturais, regulador de acidez: ácido cítrico; corantes: norbixina de anato, curcumina. Pode conter vestígios de _frutos de casca rija_ e _amendoins_.												Leite, Amendoins, Frutos de casca rija, Leite	en:leite,en:amendoins,en:frutos-de-casca-rija,en:leite				100g	100g	750	kj			179	kcal			8.1	g			7.3	g			24	g			21	g					2.9	g			0.13	g			0.052	g					750	kj																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	d	13	b	67	1	39509	-5	-15	1	0																App - yuka, Apps, App - smoothie-openfoodfacts
29221226		en					Cornish Ice Cream Apple Crumble																																Marks & Spencer	marks-spencer						United Kingdom	en:united-kingdom			0																															100g	100g					274	kcal			14.7	g			8.2	g			30.7	g			24.2	g			0.5	g	4.5	g			0.23	g			0.092	g					274	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5010238018109		en					Ice lolly, lemonade																													75g			Del Monte	del-monte						United Kingdom	en:united-kingdom			0																															100g	100g	263	kJ			62	kcal											15	g			14	g																			263	kJ																																																																																							unknown			unknown		1		-5	-15	1	0																App - Waistline, Apps
4088600375243		en					Caramelised Biscuits Chocsticks																												3 x 71 g	71g	Card-box, MixedPlasticFilm-film	en:card-box,en:mixedplasticfilm-film				Snacks, Desserts, Sweet snacks, Frozen foods, Bars, Frozen desserts, Ice creams and sorbets, Ice creams, Chocolate coated ice cream	en:snacks,en:desserts,en:sweet-snacks,en:frozen-foods,en:bars,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:chocolate-coated-ice-cream			United Kingdom	en:united-kingdom	Aldi	aldi	0																															100g	100g					405	kcal			26	g			14	g			38	g			28	g			0.7	g	3.4	g			0.26	g			0.104	g					405	kcal																																																								en:film						en:box																						en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	e	22	b	71		31035	-5	-11	0	0																App - yuka, Apps, App - Horizon
8711327384552		de				Collection Ruby	Collection RUBY			Collection RUBY																									270 ml	90ml	Kunststoff, Papier, Holz, en:Card-box, en:Mixed plastic film-wrapper	en:plastic,en:paper,en:wood,en:card-box,en:mixed-plastic-film-wrapper	Magnum	magnum		Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, Speiseeis und Sorbets, Speiseeis, Eis am Stiel	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars	Rainforest Alliance	en:rainforest-alliance	Deutschland, Schweiz, Vereinigtes Königreich	en:germany,en:switzerland,en:united-kingdom	REWE	rewe	0													Entrahmte _MILCH_, Zucker, Wasser, Kakaobutter (8%), _MAGERMILCHPULVER_, Glukosesirup, Kokosfett, _BUTTERFETT_, Fruktose, Himbeerpüree (2%), _MOLKENERZEUGNIS_, Kakaomasse (1%). Glukose-Fruktose-Sirup, Emulgator (E471, E322, E476, E442), _VOLLMILCHPULVER_, Stabilisatoren (E410, E412, E407), Säureregulator (E330), Aromen.	"UK IE SG A combination of white chocolate ice cream, raspberry swirl and ruby couverture chocolate for a new magnum chocolate experience, white chocolate ice cream (4% white chocolate) with a swirl of raspberry sauce (8%) à - coated in couverture chocolate (29%) Ingredients: reconstituted skimmed milk, sugar, water, cocoa butter (8%), skimmed milk powder, glucose syrup, coconut oil, butter oil (milk), fructose, raspberry purée (2%), whey concentrate (milk), cocoa mass (1%), glucose-fructose syrup, emulsifier (e471, e322, e476, e442), whole milk powder, stabilisers (e410, é412, e407), acidity regulator (e330), flavourings, may contain: soy and almonds."												Milch	en:milk	Schalenfrüchte, Soja	en:nuts,en:soybeans		serving	serving					219	kcal			12	g			7.9	g			25	g			20	g					3.4	g			0.12	g			0.048	g					219	kcal																																																								en:film																												en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	15	a	91		39509	-5	-1	0	10																App - yuka, Apps, App - Horizon, App - InFood, App - Open Food Facts
5010238014316		en					Dairy milk buttons ice cream																														Sleeve, Card-box, Card-lid	en:sleeve,en:card-box,en:card-lid				Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			United Kingdom	en:united-kingdom			0														partially reconstituted buttermilk, biscuit cone (16%) (wheat flour, sugar, coconut oil, emulsifier (soya lecithin)), milk chocolate buttons (10%) (milk, sugar, cocoa butter, cocoa mass, vegetable fats (palm, shea), emulsifier (e442), flavourings), chocolate flavour coating (7.5%) (vegetable oils (coconut, sunflower, in varying proportions), sugar, fat reduced cocoa powder, emusifier (soya lecithin), glucose syrup, coconut oil, sugar, dried whey (from milk), emulsifiers (e471, e477), flavourings, stabilisers (e412, e410), colour (carotenes). may contain nuts. per cone (100ml) reference intake* 848kj/												Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans	Nuts	en:nuts		100g	100g																																																																																																		en:lid						en:box						en:sleeve																en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products			c	57		39509	-5	-15	0	0	-10															App - InFood, Apps, App - Horizon
5060444911565		en					Peanut Chocolate Chip Plant-Based Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					182	kcal			9.7	g			6.4	g			21.9	g			17.5	g			0.7	g	1.7	g			0.34	g			0.136	g					182	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5000128652773		en					Ice cream cones																																Coop	coop						United Kingdom	en:united-kingdom			0																															100g	100g					385	kcal			3.4	g			0.5	g			76	g			0.9	g			2.8	g	11	g			0.43	g			0.172	g					385	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5060346831008		en					Harry Bromptons Peach Ice Tea																														Mixed plastic film-sleeve, Pet-bottle, Pet-lid	en:mixed-plastic-film-sleeve,en:pet-bottle,en:pet-lid								United Kingdom	en:united-kingdom			0																															100g	100g					14	kcal			0	g			0	g			3.6	g			3.6	g					0	g			0	g			0	g					14	kcal																																																								en:sleeve	en:plastic					en:bottle	en:pet-polyethylene-terephthalate					en:lid	en:pet-polyethylene-terephthalate																		unknown			unknown				-5	-15	1	0																App - yuka, Apps, App - Horizon
00297455		en					Coconut & Pineapple & Lime ice lollies																																By sainsbury's	by-sainsbury-s		Desserts, Frozen foods, Frozen desserts	en:desserts,en:frozen-foods,en:frozen-desserts			United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0																															100g	100g					100	kcal			2.2972972972973	g			2.027027027027	g			18.783783783784	g			18.783783783784	g			0.81081081081081	g	0.67567567567568	g			0.23648648648649	g			0.094594594594596	g					100	kcal																																																																																							unknown	c	7	unknown		1		-5	-15	1	0																App - Yuka, Apps
00454193		en					Mango and passionfruit ice lollies																																By sainsbury's	by-sainsbury-s						United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0																															100g	100g					86	kcal			0.5	g			0.1	g			20.4	g			20.3	g			0.5	g	0.6	g													86	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
00415767		en					Ice cream																																By sainsbury's	by-sainsbury-s						United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0																															100g	100g					180	kcal			5.8	g			4.6	g			28.6	g			23	g			1.4	g	2.6	g			0.12	g			0.048	g					180	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
00446327		en					6 Choc Milk Ices																												6 x 70 ml				By sainsbury's	by-sainsbury-s						United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0																															100g	100g					283	kcal			18.5	g			16.8	g			25.6	g			17.3	g			0.5	g	3.2	g			0.11	g			0.044	g					283	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
6937643544292		en					Cherry Ice Elf																																							United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																																																	unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
29221189		en					Rhubarb dairy ice cream																																Marks & Spencer	marks-spencer						United Kingdom	en:united-kingdom			0																															100g	100g					213	kcal			9.8	g			5.6	g			27	g			26.3	g			0.5	g	4.1	g			0.1	g			0.04	g					213	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5907542664651		en					Stracciatella Ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					285	kcal			16.8	g			10.6	g			28.2	g			25.2	g			1.3	g	4.6	g			0.15	g			0.06	g					285	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600041506		en					Salted caramel & praline ice cream																																Specially Selected	specially-selected						United Kingdom	en:united-kingdom			0																															100g	100g					282	kcal			16	g			8.3	g			30	g			28	g					3.5	g			0.18	g			0.072	g					282	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
4088600326610		en					Honeycomb ice cream																																Specially Selected	specially-selected		Desserts, Frozen foods, Frozen desserts	en:desserts,en:frozen-foods,en:frozen-desserts			United Kingdom	en:united-kingdom			0																															100g	100g					351	kcal			20	g			14	g			38	g			31	g			0.9	g	3.8	g			0.16	g			0.064	g					351	kcal																																																																																							unknown	e	20	unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600367347		en					Madagascan vanila içe cream																																Specially Selected	specially-selected						United Kingdom	en:united-kingdom			0																															100g	100g					254	kcal			19	g			11	g			18	g			16	g			0.6	g	3.2	g													254	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5000169528655		en					Santo Domingo Chocolate Ice Cream																																Waitrose	waitrose		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Chocolate ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:chocolate-ice-creams			United Kingdom	en:united-kingdom	Waitrose	waitrose	0														Whipping cream (milk) (40%). milk Santo Domingo chocolate* (15%) (cocoa mass, sugar, cocoa butter, emulsifier (soya lecithin), flavouring), sugar, pasteurised free range egg, skimmed milk powder												Eggs, Milk, Soybeans	en:eggs,en:milk,en:soybeans				100g	100g	1386	kJ							24.8	g			15.7	g			22.8	g			22.8	g			0.5	g	4.5	g			0.1	g			0.04	g					1386	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	e	19	b	67	1	39509	-5	-15	1	0																App - Yuka, Apps
5900130030692		en					Nuii Salted Caramel & Australian Macadamia Ice Cream			Salted Caramel & Australian Macadamia																									204 g	68g	Card-box, Mixed plastic film-wrapper	en:card-box,en:mixed-plastic-film-wrapper	R&R Ice Cream	r-r-ice-cream		Snacks, Desserts, Sweet snacks, Frozen foods, Bars, Frozen desserts, Ice creams and sorbets, Ice creams, Chocolate coated ice cream	en:snacks,en:desserts,en:sweet-snacks,en:frozen-foods,en:bars,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:chocolate-coated-ice-cream	Vegetarian, No palm oil, Rainforest Alliance	en:vegetarian,en:no-palm-oil,en:rainforest-alliance	France, United Kingdom	en:france,en:united-kingdom	Sainsbury's	sainsbury-s	0														Reconstituted skimmed MILK, sugar, cream (MILK) (14 %), glucose syrup, cocoa butter), salted caramel sauce (sugar, water, glucose syrup, sweetened condensed MILK: whole MILK, sugar; concentrated butter (MILK), salt, modified maize starch, gelling agents: pectins, xanthan gum; emulsifier: mono - and diglycerides of fatty acids; flavouring), skimmed MILK powder, Australian MACADAMIA NUT pieces (2.5 %), butter oil (MILK), whey powder (MILK), cocoa mass¹), lactose (MILK), emulsifiers (mono - and diglycerides of fatty acids, lecithins (SOYA), E476), stabilisers (guar gum, locust bean gum), carrot concentrate, invert sugar syrup, vanilla extract.												Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Eggs, Nuts, Peanuts	en:eggs,en:nuts,en:peanuts		100g	100g	1503	kJ			360	kcal			21	g			12	g			38	g			31	g			0.8	g	3.8	g			0.28	g			0.112	g					1503	kJ																																																								en:wrapper	en:plastic					en:box																					https://nuiiicecream.com/en/flavours/salted-caramel-and-australian-macadamia/	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	e	21	b	77		31035	-5	-15	1	10																App - yuka, Apps, App - Horizon, App - Open Food Facts
4088600502205		en					Doughnut ice creams																																Aldi	aldi						United Kingdom	en:united-kingdom			0																															100g	100g					349	kcal			20.7	g			14.5	g			37.6	g			32.2	g			0.5	g	2.8	g													349	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
68529478		en					Ice cream																														Card-box, Ldpe-bag, Ldpe-wrapper	en:card-box,en:ldpe-bag,en:ldpe-wrapper	Solero	solero						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:wrapper	en:ldpe-low-density-polyethylene					en:bag	en:ldpe-low-density-polyethylene					en:box																			unknown			unknown				-5	-15	0	0																App - Horizon, Apps
5060346411781		en					Belgian chocolate hazelnut ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					271	kcal			20	g			12	g			23	g			8.8	g			3.2	g	5.2	g													271	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
